TS,m,sem,h,N,X,Tmax,Tmin,IntTem,Tmed,Vmax,Vmin,Intvel,Vmed,oil,Presion,Peso,Retraso,tempsuelo
40826.25,10,2,6,223,?,18.5,10.67,0.298,15.19,7.09,7.01,0.007,7.06,5.3,6.7,1027.7,0,94
40826.2916666667,10,2,7,224,?,20.83,13.83,0.234,16.89,7.06,6.98,0.006,7.02,4.6,6.4,1027.4,0,93
40826.3333333333,10,2,8,225,?,26,20.33,0.141,23.67,6.96,6.89,0.005,6.92,4,6,1027,0,92
40826.375,10,2,9,226,?,26.67,25,0.036,25.75,6.91,6.83,0.007,6.88,4,9,1027,0,80.7
40826.4166666667,10,2,10,227,?,25.5,23.17,0.066,24.81,6.88,6.87,0.001,6.87,4,12,1027,0,69.4
40826.4583333333,10,2,11,228,?,24.83,22.67,0.057,23.5,6.89,6.83,0.006,6.85,4,15,1027,0,58
40826.5,10,2,12,229,?,22.33,17.83,0.118,19.97,6.91,6.86,0.004,6.88,4,17.3,1026.7,0,51
40826.5416666667,10,2,13,230,?,19.17,17.33,0.052,18.22,6.93,6.87,0.005,6.9,4,19.6,1026.4,0,44
40826.5833333333,10,2,14,231,?,21,18.17,0.077,19.5,6.91,6.86,0.005,6.88,4,22,1026,0,37
40826.625,10,2,15,232,?,24.33,21,0.076,22.61,6.87,6.76,0.011,6.8,3.7,22.7,1025.3,0,35
40826.6666666667,10,2,16,233,?,21.83,18.83,0.08,20.47,6.84,6.8,0.003,6.82,3.4,23.4,1024.6,0,33
40826.7083333333,10,2,17,234,?,18.33,16.33,0.068,17.17,6.87,6.85,0.002,6.86,3,24,1024,0,31
40826.75,10,2,18,235,?,17.17,15.33,0.06,16.19,6.89,6.86,0.002,6.87,2.7,20.3,1024.3,0,44.3
40826.7916666667,10,2,19,236,?,16.17,14.17,0.098,14.72,6.89,6.87,0.002,6.88,2.4,16.6,1024.6,0,57.6
40826.8333333333,10,2,20,237,?,16.17,13.83,0.084,14.92,6.87,6.83,0.005,6.86,2,13,1025,0,71
40826.875,10,2,21,238,?,18.5,14,0.147,16.42,6.87,6.8,0.006,6.83,2,12.3,1025.3,0,73.3
40826.9166666667,10,2,22,239,?,18.5,16,0.09,17.58,6.89,6.82,0.006,6.85,2,11.6,1025.6,0,75.6
40826.9583333333,10,2,23,240,?,15,12.5,0.111,13.5,6.91,6.88,0.002,6.89,2,11,1026,0,78
40827,10,3,0,241,?,14.5,9.67,0.211,11.97,6.94,6.89,0.004,6.91,1.3,10.3,1026,0,77.7
40827.0416666667,10,3,1,242,?,8.67,6.33,0.182,7.33,6.97,6.92,0.004,6.94,0.6,9.6,1026,0,77.4
40827.0833333333,10,3,2,243,?,6.5,5.5,0.104,5.89,6.99,6.98,0.001,6.98,0,9,1026,0,77
40827.125,10,3,3,244,?,6.5,5.33,0.153,5.64,7.02,7.01,0.001,7.02,0.3,8.7,1025.7,0,77.7
40827.1666666667,10,3,4,245,?,5.5,4.83,0.076,5.11,7.05,7.02,0.002,7.04,0.6,8.4,1025.4,0,78.4
40827.2083333333,10,3,5,246,?,5.83,5.33,0.05,5.56,7.07,7.03,0.003,7.05,1,8,1025,0,79
40827.25,10,3,6,247,?,11.83,6,0.365,8.67,7.09,7.04,0.004,7.06,1,7.7,1025,0,79
40827.2916666667,10,3,7,248,?,21.17,11.17,0.33,15.92,7.05,6.94,0.008,7,1,7.4,1025,0,79
40827.3333333333,10,3,8,249,?,24,20.33,0.103,22.67,6.94,6.85,0.007,6.89,1,7,1025,0,79
40827.375,10,3,9,250,?,24.83,23.5,0.032,24.28,6.9,6.87,0.002,6.89,0.7,11,1025.7,0,65.3
40827.4166666667,10,3,10,251,?,25,22.83,0.055,23.69,6.91,6.87,0.003,6.89,0.4,15,1026.4,0,51.6
40827.4583333333,10,3,11,252,?,21.83,20.17,0.044,20.92,6.89,6.87,0.001,6.88,0,19,1027,0,38
40827.5,10,3,12,253,?,21.67,17,0.132,19.14,6.94,6.89,0.004,6.91,1,21,1026.3,0,34
40827.5416666667,10,3,13,254,?,17.17,16,0.037,16.56,6.93,6.91,0.002,6.92,2,23,1025.6,0,30
40827.5833333333,10,3,14,255,?,20.67,17.17,0.094,18.89,6.92,6.85,0.006,6.89,3,25,1025,0,26
40827.625,10,3,15,256,?,23.67,21.33,0.061,22.72,6.87,6.83,0.005,6.84,4,25,1024.3,0,26
40827.6666666667,10,3,16,257,?,24,18.83,0.123,21.47,6.91,6.85,0.005,6.88,5,25,1023.6,0,26
40827.7083333333,10,3,17,258,?,18.83,16,0.084,17.47,6.94,6.9,0.003,6.91,6,25,1023,0,26
40827.75,10,3,18,259,?,17.67,14.67,0.102,16.03,6.95,6.93,0.002,6.94,6.7,22,1023.3,0,36.7
40827.7916666667,10,3,19,260,?,16.17,14.5,0.073,15.64,6.98,6.95,0.002,6.96,7.4,19,1023.6,0,47.4
40827.8333333333,10,3,20,261,?,15.67,14.33,0.055,15.17,6.96,6.95,0.001,6.95,8,16,1024,0,58
40827.875,10,3,21,262,?,16.5,14,0.094,15.44,6.96,6.91,0.003,6.94,7.7,14.7,1024.3,0,64
40827.9166666667,10,3,22,263,?,17,15.33,0.053,16.19,6.98,6.93,0.004,6.95,7.4,13.4,1024.6,0,70
40827.9583333333,10,3,23,264,?,14,13,0.043,13.42,7.01,6.97,0.004,7,7,12,1025,0,76
40828,10,4,0,265,?,13.17,11.17,0.105,12.47,7.03,6.99,0.003,7.01,5.7,11.3,1025,0,79.3
40828.0416666667,10,4,1,266,?,17.83,11,0.247,14.31,7.05,7.01,0.003,7.03,4.4,10.6,1025,0,82.6
40828.0833333333,10,4,2,267,?,14.17,11.33,0.151,12.31,7.04,7.01,0.003,7.02,3,10,1025,0,86
40828.125,10,4,3,268,?,13.83,9.17,0.245,11.11,7.02,6.99,0.002,7.01,3,9.7,1024.7,0,86.3
40828.1666666667,10,4,4,269,?,15,8.67,0.313,12.61,7.02,6.97,0.005,6.99,3,9.4,1024.4,0,86.6
40828.2083333333,10,4,5,270,?,21.5,11,0.397,18.25,7.01,6.89,0.011,6.94,3,9,1024,0,87
40828.25,10,4,6,271,?,18.33,9.83,0.381,13.28,7.09,7,0.008,7.06,3.3,8.7,1024,0,86.7
40828.2916666667,10,4,7,272,?,10.33,7.5,0.216,8.5,7.11,7.09,0.002,7.1,3.6,8.4,1024,0,86.4
40828.3333333333,10,4,8,273,?,14.67,8.83,0.269,11.56,7.1,7.06,0.003,7.09,4,8,1024,0,86
40828.375,10,4,9,274,?,23.5,16.83,0.202,21.08,7.05,6.94,0.009,6.99,3.7,11.7,1024.3,0,74.3
40828.4166666667,10,4,10,275,?,28.17,24.17,0.095,25.72,6.93,6.85,0.006,6.89,3.4,15.4,1024.6,0,62.6
40828.4583333333,10,4,11,276,?,26.5,22.83,0.088,25.03,6.9,6.85,0.004,6.87,3,19,1025,0,51
40828.5,10,4,12,277,?,25,21.83,0.072,23.53,6.91,6.83,0.007,6.88,4,21,1024.7,0,43
40828.5416666667,10,4,13,278,?,20.83,17,0.103,18.94,6.97,6.9,0.006,6.94,5,23,1024.4,0,35
40828.5833333333,10,4,14,279,?,18.17,17.17,0.032,17.61,6.99,6.95,0.003,6.97,6,25,1024,0,27
40828.625,10,4,15,280,?,18.33,16.83,0.047,17.67,7.01,6.99,0.002,7,7.7,25,1023.3,0,26.7
40828.6666666667,10,4,16,281,?,17.5,16.17,0.041,16.81,7.02,6.97,0.004,7,9.4,25,1022.6,0,26.4
40828.7083333333,10,4,17,282,?,15.17,13.17,0.073,14.14,7.05,7.03,0.002,7.04,11,25,1022,0,26
40828.75,10,4,18,283,?,16.33,14,0.082,15.25,7.05,7.03,0.002,7.04,10.7,22,1022.3,0,35.7
40828.7916666667,10,4,19,284,?,15,13.5,0.057,14.19,7.08,7.04,0.003,7.06,10.4,19,1022.6,0,45.4
40828.8333333333,10,4,20,285,?,16.17,14.33,0.082,14.94,7.07,7.02,0.004,7.05,10,16,1023,0,55
40828.875,10,4,21,286,?,18.5,15.17,0.109,17.03,7.03,6.98,0.005,7.01,9.3,14.7,1023.3,0,61.3
40828.9166666667,10,4,22,287,?,18.67,15.67,0.095,17.31,7.07,6.97,0.007,7.02,8.6,13.4,1023.6,0,67.6
40828.9583333333,10,4,23,288,?,16,12.67,0.147,13.94,7.1,7.04,0.005,7.07,8,12,1024,0,74
40829,10,5,0,289,?,13.33,8.67,0.228,11.22,7.12,7.08,0.004,7.1,8,11.3,1024,0,78.3
40829.0416666667,10,5,1,290,?,8.83,6.67,0.205,7.33,7.16,7.12,0.003,7.14,8,10.6,1024,0,82.6
40829.0833333333,10,5,2,291,?,7,6,0.1,6.36,7.19,7.15,0.004,7.16,8,10,1024,0,87
40829.125,10,5,3,292,?,8.33,5.83,0.192,7.22,7.17,7.15,0.002,7.16,8,9.7,1024,0,87
40829.1666666667,10,5,4,293,?,7.83,5.5,0.253,6.25,7.17,7.14,0.003,7.16,8,9.4,1024,0,87
40829.2083333333,10,5,5,294,?,6.33,5.83,0.045,6.11,7.19,7.17,0.002,7.18,8,9,1024,0,87
40829.25,10,5,6,295,?,11.83,6.17,0.327,8.92,7.19,7.15,0.003,7.16,7.7,8.7,1023.7,0,87
40829.2916666667,10,5,7,296,?,21.17,11.33,0.312,16.14,7.12,7.01,0.007,7.07,7.4,8.4,1023.4,0,87
40829.3333333333,10,5,8,297,?,25,22.33,0.071,23.33,7.01,6.91,0.009,6.95,7,8,1023,0,87
40829.375,10,5,9,298,?,25.83,23.17,0.056,24.47,6.94,6.88,0.005,6.91,7,10.3,1023.3,0,78.3
40829.4166666667,10,5,10,299,?,25,22.5,0.071,24.22,6.94,6.88,0.005,6.9,7,12.6,1023.6,0,69.6
40829.4583333333,10,5,11,300,?,23.33,20.5,0.086,22.42,6.91,6.87,0.003,6.89,7,15,1024,0,61
40829.5,10,5,12,301,?,19.83,17.83,0.059,18.94,6.97,6.89,0.006,6.93,7.7,17.3,1023.3,0,53.7
40829.5416666667,10,5,13,302,?,18.67,15.5,0.093,17.08,6.97,6.93,0.004,6.95,8.4,19.6,1022.6,0,46.4
40829.5833333333,10,5,14,303,?,20.33,17.17,0.1,19.08,6.94,6.88,0.006,6.91,9,22,1022,0,39
40829.625,10,5,15,304,?,24.83,22,0.063,23.36,6.91,6.83,0.008,6.85,9.7,22.3,1021.7,0,37.7
40829.6666666667,10,5,16,305,?,24.33,17.33,0.185,20.53,6.94,6.85,0.006,6.89,10.4,22.6,1021.4,0,36.4
40829.7083333333,10,5,17,306,?,17.83,16,0.074,16.61,6.95,6.91,0.004,6.92,11,23,1021,0,35
40829.75,10,5,18,307,?,17.5,15.5,0.082,16.17,6.95,6.91,0.003,6.93,10.7,20.3,1021,0,47
40829.7916666667,10,5,19,308,?,14.67,13.17,0.067,13.75,6.97,6.93,0.003,6.95,10.4,17.6,1021,0,59
40829.8333333333,10,5,20,309,?,17.17,15.5,0.055,16.28,6.94,6.91,0.003,6.92,10,15,1021,0,71
40829.875,10,5,21,310,?,19.17,16.17,0.085,17.67,6.91,6.88,0.002,6.9,9.7,13.7,1021.3,0,77
40829.9166666667,10,5,22,311,?,18.33,15.5,0.106,17.33,6.92,6.89,0.003,6.9,9.4,12.4,1021.6,0,83
40829.9583333333,10,5,23,312,?,15.67,13.67,0.095,14.31,6.97,6.93,0.003,6.95,9,11,1022,0,89
40830,10,6,0,313,?,13.83,11.33,0.124,12.31,6.97,6.95,0.001,6.96,8.7,10,1022.3,0,88.7
40830.0416666667,10,6,1,314,?,17.5,10.17,0.281,14.14,6.97,6.96,0.001,6.96,8.4,9,1022.6,0,88.4
40830.0833333333,10,6,2,315,?,13.67,10.83,0.163,11.75,6.96,6.94,0.001,6.95,8,8,1023,0,88
40830.125,10,6,3,316,?,15.83,9.5,0.275,12.42,6.96,6.9,0.005,6.92,8,7.7,1022.7,0,85
40830.1666666667,10,6,4,317,?,15.5,11,0.172,13.28,6.91,6.88,0.002,6.89,8,7.4,1022.4,0,82
40830.2083333333,10,6,5,318,?,22.17,11.33,0.378,18.22,6.91,6.79,0.01,6.84,8,7,1022,0,79
40830.25,10,6,6,319,?,19.17,10.83,0.312,14.61,6.94,6.89,0.004,6.92,7.7,6.7,1022,0,78
40830.2916666667,10,6,7,320,?,20.67,14,0.24,16.67,6.93,6.85,0.006,6.89,7.4,6.4,1022,0,77
40830.3333333333,10,6,8,321,?,25.33,20.5,0.109,22.83,6.85,6.75,0.008,6.8,7,6,1022,0,76
40830.375,10,6,9,322,?,24.83,23.17,0.036,23.97,6.78,6.74,0.003,6.76,6.7,8.7,1022,0,66.7
40830.4166666667,10,6,10,323,?,26.17,24.5,0.04,25.17,6.76,6.73,0.003,6.75,6.4,11.4,1022,0,57.4
40830.4583333333,10,6,11,324,?,23.83,21.33,0.071,22.97,6.76,6.73,0.003,6.75,6,14,1022,0,48
40830.5,10,6,12,325,?,21.17,18.33,0.082,19.56,6.81,6.76,0.003,6.79,6.7,16.3,1021.7,0,41.7
40830.5416666667,10,6,13,326,?,18,15.67,0.081,17.06,6.8,6.76,0.003,6.78,7.4,18.6,1021.4,0,35.4
40830.5833333333,10,6,14,327,?,21.83,18.17,0.096,19.92,6.82,6.72,0.008,6.76,8,21,1021,0,29
40830.625,10,6,15,328,?,26.83,21.83,0.131,23.72,6.71,6.68,0.003,6.7,8.3,21.3,1020.3,0,28
40830.6666666667,10,6,16,329,?,22.5,18,0.136,20.83,6.76,6.7,0.004,6.73,8.6,21.6,1019.6,0,27
40830.7083333333,10,6,17,330,?,19,16.83,0.068,18.06,6.79,6.75,0.003,6.77,9,22,1019,0,26
40830.75,10,6,18,331,?,19.33,16.83,0.088,17.78,6.8,6.77,0.002,6.79,9,19,1019,0,36.7
40830.7916666667,10,6,19,332,?,16.33,14.83,0.061,15.39,6.82,6.78,0.004,6.81,9,16,1019,0,47.4
40830.8333333333,10,6,20,333,?,16,14.17,0.069,15.22,6.82,6.8,0.002,6.81,9,13,1019,0,58
40830.875,10,6,21,334,?,16.17,14.67,0.059,15.58,6.82,6.76,0.005,6.8,8.3,11.7,1019.3,0,62.7
40830.9166666667,10,6,22,335,?,17.17,14.33,0.094,15.69,6.83,6.79,0.004,6.81,7.6,10.4,1019.6,0,67.4
40830.9583333333,10,6,23,336,?,14.17,12.83,0.052,13.47,6.85,6.81,0.003,6.83,7,9,1020,0,72
40831,10,7,0,337,?,12.5,10.67,0.088,11.69,6.89,6.85,0.003,6.87,6.3,8.3,1020.3,0,74.7
40831.0416666667,10,7,1,338,?,10,7.5,0.184,8.44,6.93,6.89,0.003,6.91,5.6,7.6,1020.6,0,77.4
40831.0833333333,10,7,2,339,?,8,6.67,0.112,7.19,6.96,6.92,0.003,6.94,5,7,1021,0,80
40831.125,10,7,3,340,?,8.33,6,0.197,7.47,6.98,6.96,0.002,6.97,5.3,7,1021,0,79.7
40831.1666666667,10,7,4,341,?,7.67,5.33,0.249,6.14,7.02,6.97,0.004,7,5.6,7,1021,0,79.4
40831.2083333333,10,7,5,342,?,5.67,5.17,0.046,5.42,7.03,7.01,0.002,7.02,6,7,1021,0,79
40831.25,10,7,6,343,?,7,5.67,0.109,6.36,7.05,7.03,0.002,7.04,6.3,7,1021,0,78.7
40831.2916666667,10,7,7,344,?,9,6.83,0.165,7.72,7.04,7.02,0.001,7.03,6.6,7,1021,0,78.4
40831.3333333333,10,7,8,345,?,17,9.67,0.31,12.97,7.05,6.95,0.008,7.01,7,7,1021,0,78
40831.375,10,7,9,346,?,26.33,19.5,0.15,22.89,6.95,6.87,0.008,6.9,7,9.3,1021.3,0,67.3
40831.4166666667,10,7,10,347,?,27.5,26,0.033,26.89,6.83,6.79,0.003,6.81,7,11.6,1021.6,0,56.6
40831.4583333333,10,7,11,348,?,26.83,24.83,0.043,25.72,6.82,6.78,0.003,6.8,7,14,1022,0,46
40831.5,10,7,12,349,?,25.17,20.5,0.107,22.94,6.88,6.79,0.007,6.84,6.7,16.3,1021.7,0,40.7
40831.5416666667,10,7,13,350,?,19.33,17.67,0.054,18.67,6.91,6.88,0.002,6.89,6.4,18.6,1021.4,0,35.4
40831.5833333333,10,7,14,351,?,17.5,15.67,0.057,16.56,6.91,6.88,0.003,6.89,6,21,1021,0,30
40831.625,10,7,15,352,?,20,18.5,0.044,19.36,6.91,6.87,0.003,6.89,5,21.7,1020.3,0,28.3
40831.6666666667,10,7,16,353,?,19,16.5,0.079,17.92,6.91,6.87,0.003,6.9,4,22.4,1019.6,0,26.6
40831.7083333333,10,7,17,354,?,17.17,14.83,0.086,16.22,6.94,6.9,0.004,6.92,3,23,1019,0,25
40831.75,10,7,18,355,?,15.67,15.17,0.016,15.42,6.96,6.94,0.001,6.95,3,19.3,1019.3,0,38.7
40831.7916666667,10,7,19,356,?,15.33,11.83,0.129,13.58,7,6.96,0.003,6.98,3,15.6,1019.6,0,52.4
40831.8333333333,10,7,20,357,?,16.33,14.33,0.083,15.08,6.98,6.95,0.003,6.96,3,12,1020,0,66
40831.875,10,7,21,358,?,17,15.17,0.062,16.17,6.98,6.93,0.004,6.96,3.7,11.3,1020.3,0,67.7
40831.9166666667,10,7,22,359,?,16.83,14.17,0.097,15.69,7,6.94,0.006,6.96,4.4,10.6,1020.6,0,69.4
40831.9583333333,10,7,23,360,?,14.17,12,0.085,13.06,7.03,7.01,0.002,7.02,5,10,1021,0,71
40832,10,1,0,361,?,12.83,10.17,0.143,11.86,7.05,7.03,0.002,7.04,5,9.3,1021.3,0,72.3
40832.0416666667,10,1,1,362,?,10.5,8,0.142,9.19,7.09,7.05,0.003,7.08,5,8.6,1021.6,0,73.6
40832.0833333333,10,1,2,363,?,7.83,6.83,0.085,7.22,7.1,7.08,0.002,7.09,5,8,1022,0,75
40832.125,10,1,3,364,?,9.17,6.67,0.17,8.03,7.12,7.1,0.001,7.11,4.7,7.7,1022.3,0,75.3
40832.1666666667,10,1,4,365,?,8.17,6,0.23,6.64,7.15,7.13,0.001,7.14,4.4,7.4,1022.6,0,75.6
40832.2083333333,10,1,5,366,?,6.33,5.67,0.064,6.06,7.16,7.13,0.002,7.15,4,7,1023,0,76
40832.25,10,1,6,367,?,7,6.17,0.068,6.56,7.16,7.13,0.003,7.15,3.7,6.3,1023,0,76.7
40832.2916666667,10,1,7,368,?,8.17,7,0.109,7.36,7.16,7.15,0.001,7.15,3.4,5.6,1023,0,77.4
40832.3333333333,10,1,8,369,?,13.67,8.17,0.285,10.64,7.16,7.11,0.004,7.14,3,5,1023,0,78
40832.375,10,1,9,370,?,22.33,14.67,0.23,19.06,7.12,7.01,0.008,7.06,3,8.7,1023.3,0,66.3
40832.4166666667,10,1,10,371,?,28.67,23,0.125,26.28,6.98,6.89,0.007,6.93,3,12.4,1023.6,0,54.6
40832.4583333333,10,1,11,372,?,26.33,24.33,0.045,25.19,6.91,6.88,0.003,6.89,3,16,1024,0,43
40832.5,10,1,12,373,?,23.67,19.83,0.12,22.53,6.94,6.9,0.005,6.91,2.3,18,1023.7,0,38.3
40832.5416666667,10,1,13,374,?,21.17,17.5,0.126,18.81,6.98,6.96,0.002,6.96,1.6,20,1023.4,0,33.6
40832.5833333333,10,1,14,375,?,18.67,16.67,0.058,17.69,7.01,6.96,0.004,6.98,1,22,1023,0,29
40832.625,10,1,15,376,?,18.67,17.17,0.046,18,7.01,6.97,0.004,7,2.3,22,1022.3,0,28.7
40832.6666666667,10,1,16,377,?,18.83,16,0.101,17.11,7.03,6.99,0.003,7.01,3.6,22,1021.6,0,28.4
40832.7083333333,10,1,17,378,?,16.33,14.67,0.056,15.47,7.05,7.03,0.002,7.04,5,22,1021,0,28
40832.75,10,1,18,379,?,16.83,14.83,0.086,15.5,7.08,7.02,0.004,7.05,6.3,19,1021.3,0,39.3
40832.7916666667,10,1,19,380,?,16,13.5,0.087,14.72,7.09,7.05,0.003,7.07,7.6,16,1021.6,0,50.6
40832.8333333333,10,1,20,381,?,17.83,15.67,0.088,16.39,7.05,7.02,0.002,7.04,9,13,1022,0,62
40832.875,10,1,21,382,?,19.67,17,0.086,18.11,7.01,7.01,0.001,7.01,8.7,12,1022.3,0,67.3
40832.9166666667,10,1,22,383,?,17.83,14.67,0.113,16.53,7.09,7.01,0.006,7.04,8.4,11,1022.6,0,72.6
40832.9583333333,10,1,23,384,?,15.67,12.17,0.18,13.28,7.11,7.07,0.004,7.1,8,10,1023,0,78
40833,10,2,0,385,?,12.5,10.17,0.154,10.83,7.13,7.09,0.003,7.11,7.3,9,1023.3,0,77
40833.0416666667,10,2,1,386,?,17.5,9.5,0.309,13.75,7.13,7.11,0.002,7.12,6.6,8,1023.6,0,76
40833.0833333333,10,2,2,387,?,12,9.83,0.128,10.64,7.12,7.09,0.002,7.1,6,7,1024,0,75
40833.125,10,2,3,388,?,16,9.17,0.318,12.14,7.1,7.05,0.004,7.07,5.7,6.7,1023.7,0,76
40833.1666666667,10,2,4,389,?,14.83,10.5,0.179,12.58,7.08,7.01,0.005,7.04,5.4,6.4,1023.4,0,77
40833.2083333333,10,2,5,390,?,21.67,11,0.392,18.08,7.04,6.94,0.009,6.98,5,6,1023,0,78
40833.25,10,2,6,391,?,18.5,9.5,0.359,13.61,7.09,7.04,0.005,7.07,5,6,1023,0,78
40833.2916666667,10,2,7,392,?,20.67,13.17,0.24,16.67,7.07,6.98,0.007,7.02,5,6,1023,0,78
40833.3333333333,10,2,8,393,?,25.17,21.67,0.095,23.94,6.97,6.84,0.01,6.91,5,6,1023,0,78
40833.375,10,2,9,394,?,25.17,23.33,0.04,24.31,6.85,6.79,0.005,6.82,4.7,8.7,1023,0,68
40833.4166666667,10,2,10,395,?,26.83,23,0.094,25.39,6.8,6.77,0.003,6.79,4.4,11.4,1023,0,58
40833.4583333333,10,2,11,396,?,23.17,21,0.054,21.97,6.89,6.83,0.007,6.87,4,14,1023,0,48
40833.5,10,2,12,397,?,20.83,18.33,0.066,19.64,6.9,6.86,0.004,6.88,4,16.3,1022.7,0,41
40833.5416666667,10,2,13,398,?,19.5,17.17,0.088,17.92,6.91,6.86,0.005,6.89,4,18.6,1022.4,0,34
40833.5833333333,10,2,14,399,?,21.33,18.33,0.091,19.56,6.88,6.85,0.003,6.86,4,21,1022,0,27
40833.625,10,2,15,400,?,24,21.83,0.054,23.08,6.82,6.77,0.004,6.79,5,21,1021.3,0,26
40833.6666666667,10,2,16,401,?,22.5,18,0.124,20.56,6.87,6.8,0.006,6.83,6,21,1020.6,0,25
40833.7083333333,10,2,17,402,?,17.5,15.83,0.058,16.81,6.91,6.89,0.001,6.9,7,21,1020,0,24
40833.75,10,2,18,403,?,16,14.5,0.054,15.33,6.94,6.9,0.004,6.91,6.3,18,1020,0,34.7
40833.7916666667,10,2,19,404,?,14.83,13.17,0.069,14.14,6.97,6.91,0.005,6.93,5.6,15,1020,0,45.4
40833.8333333333,10,2,20,405,?,15.5,14.5,0.042,15.14,6.93,6.9,0.002,6.91,5,12,1020,0,56
40833.875,10,2,21,406,?,18.67,14.83,0.136,17.17,6.93,6.87,0.006,6.88,4.3,11,1020.3,0,59
40833.9166666667,10,2,22,407,?,18.5,15.17,0.118,17.19,6.92,6.86,0.006,6.88,3.6,10,1020.6,0,62
40833.9583333333,10,2,23,408,?,14.83,12.17,0.102,13.56,6.98,6.91,0.005,6.95,3,9,1021,0,65
40834,10,3,0,409,?,12.33,8.5,0.227,11,6.99,6.97,0.002,6.98,2.3,8,1021.3,0,64
40834.0416666667,10,3,1,410,?,8,6,0.205,6.64,7.04,7.01,0.002,7.02,1.6,7,1021.6,0,63
40834.0833333333,10,3,2,411,?,5.83,5.17,0.07,5.56,7.07,7.04,0.003,7.05,1,6,1022,0,62
40834.125,10,3,3,412,?,5.33,4.83,0.054,5.11,7.09,7.05,0.003,7.07,1.3,5.7,1021.7,0,63
40834.1666666667,10,3,4,413,?,5.67,5,0.085,5.22,7.09,7.08,0.002,7.09,1.6,5.4,1021.4,0,64
40834.2083333333,10,3,5,414,?,5.67,5,0.067,5.36,7.12,7.09,0.002,7.1,2,5,1021,0,65
40834.25,10,3,6,415,?,9.83,5.83,0.377,7.14,7.11,7.09,0.001,7.1,2.3,4.7,1021,0,65.7
40834.2916666667,10,3,7,416,?,21.83,9.67,0.398,16.06,7.06,6.95,0.009,7,2.6,4.4,1021,0,66.4
40834.3333333333,10,3,8,417,?,23.5,20.67,0.085,22.58,6.94,6.88,0.005,6.91,3,4,1021,0,67
40834.375,10,3,9,418,?,25,23.33,0.042,24.36,6.9,6.83,0.006,6.87,3,7.7,1021.3,0,54.3
40834.4166666667,10,3,10,419,?,26,25,0.026,25.33,6.89,6.82,0.006,6.86,3,11.4,1021.6,0,41.6
40834.4583333333,10,3,11,420,?,24.67,20.5,0.105,22.92,6.88,6.85,0.002,6.87,3,15,1022,0,29
40834.5,10,3,12,421,?,23.83,18.17,0.17,21.89,6.91,6.87,0.003,6.89,2.7,16.7,1021.7,0,26.7
40834.5416666667,10,3,13,422,?,25.33,19.33,0.16,23.03,6.9,6.85,0.004,6.88,2.4,18.4,1021.4,0,24.4
40834.5833333333,10,3,14,423,?,28.17,25.5,0.058,26.61,6.88,6.82,0.005,6.85,2,20,1021,0,22
40834.625,10,3,15,424,?,30.83,28.33,0.051,29.33,6.82,6.77,0.004,6.79,2.3,20.3,1020.7,0,22.3
40834.6666666667,10,3,16,425,?,26.83,20.67,0.149,23.36,6.91,6.81,0.007,6.86,2.6,20.6,1020.4,0,22.6
40834.7083333333,10,3,17,426,?,21,15,0.205,18.86,6.93,6.88,0.004,6.9,3,21,1020,0,23
40834.75,10,3,18,427,?,16,14.67,0.059,15.58,6.93,6.91,0.002,6.92,3,17.3,1020,0,35.3
40834.7916666667,10,3,19,428,?,15.17,13.33,0.075,14.42,6.96,6.92,0.003,6.94,3,13.6,1020,0,47.6
40834.8333333333,10,3,20,429,?,17.83,15,0.092,16.33,6.93,6.88,0.004,6.9,3,10,1020,0,60
40834.875,10,3,21,430,?,20.33,15.83,0.147,17.72,6.91,6.85,0.005,6.88,3.3,9.3,1020.3,0,62
40834.9166666667,10,3,22,431,?,18.83,16,0.087,17.53,6.91,6.87,0.002,6.89,3.6,8.6,1020.6,0,64
40834.9583333333,10,3,23,432,?,15.83,12.5,0.123,14.25,6.96,6.93,0.003,6.95,4,8,1021,0,66
40835,10,4,0,433,?,13.5,9.5,0.178,11.56,7.02,6.97,0.005,7,3.7,8,1020.7,0,69.3
40835.0416666667,10,4,1,434,?,17.33,9.17,0.325,13.58,7.02,7.01,0.001,7.02,3.4,8,1020.4,0,72.6
40835.0833333333,10,4,2,435,?,10.83,9.67,0.062,10.31,7.03,7.01,0.001,7.02,3,8,1020,0,76
40835.125,10,4,3,436,?,13,8.33,0.251,10.39,7.03,6.99,0.003,7.01,2.7,7.3,1020,0,77.7
40835.1666666667,10,4,4,437,?,14.83,8.17,0.332,12.22,7.01,6.97,0.003,6.99,2.4,6.6,1020,0,79.4
40835.2083333333,10,4,5,438,?,21.67,11.33,0.382,18.33,7.01,6.9,0.01,6.94,2,6,1020,0,81
40835.25,10,4,6,439,?,18.67,10.17,0.298,14.47,7.05,6.98,0.005,7.01,1.7,5.7,1020,0,83.7
40835.2916666667,10,4,7,440,?,24,14.17,0.259,19.06,7,6.93,0.007,6.95,1.4,5.4,1020,0,86.4
40835.3333333333,10,4,8,441,?,27,24.67,0.049,25.94,6.88,6.83,0.004,6.86,1,5,1020,0,89
40835.375,10,4,9,442,?,27.17,22.33,0.128,25.61,6.87,6.84,0.003,6.86,1,7.7,1020.7,0,79.3
40835.4166666667,10,4,10,443,?,23.67,21.67,0.055,22.92,6.87,6.83,0.004,6.85,1,10.4,1021.4,0,69.6
